2009-01-20,8187.14,7962.46,8190.42,8065.79
2009-01-21,7949.96,7829.3,8009.22,7901.64
2009-01-22,7988.3,7809.89,8051.74,8051.74
2009-01-23,7965.41,7745.25,7965.41,7745.25
2009-01-26,7714.26,7671.04,7807.16,7682.14
2009-01-27,7782.9,7782.07,8115.15,8061.07
2009-01-28,8052.25,7936.59,8171.63,8106.29
2009-01-29,8201.16,8138.99,8305.38,8251.24
2009-01-30,8142.88,7922.39,8142.88,7994.05
2009-02-02,7908.51,7795.27,7955.75,7873.98
2009-02-03,7862.95,7800.8,8084.41,7825.51
2009-02-04,7897.24,7863.65,8084.97,8038.94
2009-02-05,7985.53,7901.04,8093.96,7949.65
2009-02-06,8054.27,8033.24,8169.04,8076.62
2009-02-09,8178.07,7969.03,8257.71,7969.03
2009-02-10,8066.94,7917.27,8124.79,7945.94
2009-02-12,7842.53,7685.68,7862.52,7705.36
2009-02-13,7789.35,7730.27,7887.74,7779.4
2009-02-16,7732.68,7694.73,7804.24,7750.17
